movieId,keywords
1748, memory
1748, cyberpunk
1748, duel
1748, parallel world
1748, alien race
1748, tech noir
1748, neo-noir
1748, retrofuturism
1752,sheriff
1752, rain
1752, evacuation
1752, armored car
1752, crook
1752, hoodlum
1753,smoking
1753, company
1753, marijuana
1753, drugs
1753, woman director
1754,angel
1754, riddle
1754, detective
1754, bible
1754, police
1754, supernatural
1754, psychopath
1754, murder
1754, curse
1754, religion
1754, execution
1754, series of murders
1754, devil
1754, family
1754, evil
1754, neo-noir
1755,london
1755, nightclub
1755, chase
1755, fraud
1755, liar
1755, love
1755, thief
1755, wealth
1755, money
1755, scam
1755, hospital
1755, secretary
1755, business
1755, wedding
1755, parole
1755, con
1755, dishonesty
1757,gambling
1757, assassin
1757, bar
1757, hitman
1757, surreal
1757, dangerous
1757, beer
1757, love
1757, cigarette smoking
1757, hong kong
1757, drifter
1757, bullet wound
1757, city
1757, killer
1757, masturbation
1757, infatuation
1757, ice cream truck
1757, mysterious
1757, detached
1759,assassination
1759, brazilian
1759, ambassador
1759, freedom
1759, plot
1759, revolutionary
1760,manager
1760, pop
1760, bus
1760, pop culture
1760, surreal
1760, pop star
1760, song
1760, tour
1760, media
1760, celebrity
1760, satire
1760, fame
1760, cult film
1760, pop group
1762,volcano
1762, ocean liner
1762, sea monster
1762, jewel heist
1762, kraken
1762, south pacific
1762, armed robbery
1769,usa
1769, china
1769, assault rifle
1769, sniper
1769, chinatown
1769, drug dealer
1769, hitman
1769, funeral
1769, conscientious objector
1769, revenge
1769, on the run
1769, fugitive
1769, one man army
1769, sunglasses
1769, drug lord
1769, silencer
1769, uzi
1769, police raid
1769, contract killer
1769, replacement
1770,london
1770, robbery
1770, double life
1770, jazz club
1770, thief
1770, teacher
1771,journalist
1771, airport
1771, vampire
1771, airplane
1771, undead
1771, reporter
1771, series of murders
1771, female corpse
1771, tabloid reporter
1772,prison
1772, blues
1772, half-brother
1772, orphanage
1772, band
1777,wedding vows
1777, marriage proposal
1777, bride
1777, bridegroom
1779,ocean
1779, extraterrestrial technology
1779, space marine
1779, paranoia
1779, alien
1779, psychologist
1779, ocean floor
1779, deepsea
1779, spaceship crash
1783,sex
1783, kidnapping
1783, scam
1783, cigarette smoking
1783, writer
1784,single parent
1784, waitress
1784, lone wolf
1784, friendship
1784, road trip
1784, gay interest
1784, neighbor
1784, author
1784, obsessive compulsive disorder
1784, cowardliness
1784, writer
1784, dog
1784, rude
1784, obnoxious
1784, unlikely friendship
1785,cocaine
1785, new york city
1785, violence
1785, drug lord
1785, religious statue
1785, aspirin
1791,ex-cop
1791, retired
1792,cia
1792, transport of prisoners
1792, innocence
1792, escape
1792, agent
1793,australian
1793, australia
1793, con artist
1793, american abroad
1794,obsession
1794, long island
1794, love
1794, writer
1794, infatuation
1794, obsessive love
1794, actor
1797,climbing
1797, imax
1797, mountain climbing
1797, mountaineering
1797, mount everest
1798,horse
1798, farm
1798, fall
1798, borderline personality disorder
1798, domineering mother
1799,ransom
1799, hostage
1799, kidnapping
1799, rain
1799, sister
1799, betrayal
1799, mobster
1799, hospital
1799, mansion
1799, pistol
1799, poker game
1799, killer
1799, alcoholic
1799, group of friends
1799, hoodlum
1801,france
1801, swordplay
1801, mask
1801, palace
1801, bastille
1801, musketeer
1801, swashbuckler
1801, palace intrigue
1801, baroque
1801, 17th century
1801, king louis xiv
1804,bank robber
1804, crime spree
1804, western u.s.
1805,sailboat
1805, rape
1805, sexual abuse
1805, florida
1805, eroticism
1805, blackmail
1805, cheerleader
1805, court case
1805, sailing
1805, seduction
1805, everglades
1805, heart-throb
1805, menage a trois
1805, conspiracy
1805, duringcreditsstinger
1805, accusation
1806,parrot
1806, research
1806, thief
1806, girl
1806, mexican american
1807,love triangle
1807, kansas
1807, single father
1807, baskeball
1809,gambling
1809, farewell
1809, sea
1809, beach
1809, yakuza
1809, loss
1809, japanese mafia
1810,the white house
1810, usa president
1810, presidential election
1810, scandal
1810, george w. bush
1810, extramarital affair
1812,boys school
1816,love
1816, revenge
1816, loft
1816, analingus
1816, actor
1821,blind date
1821, love
1821, falling in love
1825,strip club
1825, stripper
1825, dominatrix
1825, cat fight
1827,prison
1827, airport
1827, narration
1827, ohio
1827, protest
1829,independent film
1829, hong kong
1831,future
1831, time travel
1831, based on tv series
1831, robot
1831, sabotage
1831, deep space
1833,loss of loved one
1833, assassin
1833, autism
1833, fbi
1833, bangkok
1833, national security agency (nsa)
1833, boy
1833, child in peril
1834,confidence
1834, invention
1834, independent film
1834, neo-noir
1835,suicide
1835, angel
1835, life and death
1835, desperation
1835, operation
1835, heaven
1835, faith
1835, afterlife
1835, remake
1835, los angeles
1835, interspecies romance
1836,new york
1836, sex
1836, dancer
1836, sexuality
1836, depression
1836, jealousy
1836, nightclub
1836, investigation
1836, addiction
1836, liar
1836, love
1836, friends
1836, theft
1836, drugs
1836, death
1836, disco
1837,marriage
1837, friendship
1837, road trip
1837, sequel
1837, wedding date
1839,tall man
1839, romania
1839, giant
1840,prison
1840, parent child relationship
1840, homicide
1840, begnadigung
1840, release from prison
1840, forgiveness
1840, college
1840, basketball
1840, independent film
1841,secret
1841, to shoot dead
1841, daughter
1841, lawyer
1844,sexual obsession
1844, prostitute
1844, adultery
1844, adolescence
1844, drug abuse
1844, sexual abuse
1844, madrid
1844, paraplegic
1844, bus
1844, pregnancy
1845,detective
1845, blackmail
1845, independent film
1848,dwarf
1848, household
1848, lawyer
1848, little people
1848, real estate
1855,single parent
1855, based on novel or book
1855, expedition
1855, professor
1855, college
1855, circumcision
1855, family relationships
1855, jungle
1855, anthropology
1855, monkey
1855, lecture
1855, lost tribe
1855, faked footage
1855, hoax
1855, papua new guinea
1855, new guinea
1855, circumcision ritual
1856,singing
1856, embryo
1856, living under the bridge
1856, music rights
1857,sex
1857, photographer
1857, satire
1857, job
1857, conspiracy
1857, model
1857, fashion
1857, waiter
1857, aspiration
1857, manhattan
1857,  new york city
1857, voyeur
1858,journalist
1858, martial arts
1858, cook
1858, drug dealer
1859,gay
1859, muslim
1859, lgbt
1859, driving
1859, iranian new wave
1859, tehran
1860,law and ethics
1862,washington d.c.
1862, telepathy
1862, dna
1862, mercenary
1862, pregnancy
1862, transformation
1862, quarantine
1862, hybrid
1862, on the run
1862, serial killer
1862, mind reading
1862, cloning
1862, los angeles
1862, astronaut
1862, killing spree
1862, virus
1862, alien dna
1863,baseball
1863, trainer
1863, baseball bat
1863, career
1863, training
1863, sport
1866,bungee-jump
1866, dark comedy
1866, video store
1866, kosher
1866, stealing a car
1866, movie poster
1866, night vision goggles
1866, suitcase full of money
1867,africa
1867, tarzan
1870,small town
1870, texas
1873,paris france
1873, falsely accused
1873, based on novel or book
1873, prisoner
1873, blackmail
1873, french revolution
1873, motherly love
1873, 19th century
1875,independent film
1875, woman director
1876,usa president
1876, nasa
1876, metereologist
1876, space mission
1876, comet
1876, natural disaster
1876, tsunami
1876, astronomer
1876, astronaut
1876, woman director
1876, disaster movie
1881,sword
1881, camelot
1881, king arthur
1881, dragon
1881, knights of the round table
1882,secret
1882, atomic bomb
1882, intelligence
1882, missile
1882, destroy
1882, pregnancy
1882, boat accident
1882, flowerpot
1882, atomic bomb test
1882, u.s. army
1882, kaiju
1882, animal horror
1883,hip-hop
1883, mission of murder
1883, politics
1883, election campaign
1883, liberal
1883, swearing
1883, political satire
1884,casino
1884, based on novel or book
1884, 1970s
1884, hallucination
1884, lsd
1884, road trip
1884, surrealism
1884, dark comedy
1884, lawyer
1884, hitchhiker
1884, las vegas
1884, drugs
1884, desert
1884, cult film
1884, gonzo journalist
1884, fake identity
1884, cadillac convertible
1884, police convention
1885,gay
1885, louisiana
1885, dying and death
1885, step father
1885, independent film
1885, teacher
1885, death
1887,fight
1887, bravery
1887, slapstick
1887, native american
1887, bear
1887, interracial love
1887, drinking contest
1887, bipolar disorder
1887, mauling
1888,texas
1888, telegram
1888, despair
1888, funeral
1888, costume
1888, loss
1888, high school
1888, judgment
1888, dog
1888, pond
1888, hometown
1889,insomnia
1889, rural setting
1889, nordic noir
1889, neo-noir
1891,psychoanalysis
1891, razor
1891, gore
1891, psychiatric hospital
1891, serial killer
1891, psychologist
1891, hospital
1891, killer
1891, straight razor
1891, mental hospital
1892,jealousy
1892, blackmail
1892, artist
1892, planned murder
1892, extramarital affair
1893,berlin germany
1893, loss of loved one
1893, becoming an adult
1893, deaf-mute
1893, translation
1893, clarinet
1893, conservatory
1893, bicycle accident
1893, deafness
1893, dying and death
1893, rest
1893, daughter
1893, concert
1893, teenage crush
1893, family
1893, disabled
1893, woman director
1893, sign language
1893, child
1894,overleven
1894, family guy
1895,alcohol
1895, american football
1895, regret
1895, homophobia
1895, radio
1895, cheerleader
1895, love letter
1895, college
1895, graduation
1895, talk show
1895, groupie
1895, costume
1895, nerd
1895, high school
1895, party
1895, friends
1895, dating
1895, break-up
1895, rock band
1895, pop music
1895, infatuation
1895, washed up star
1895, unlikely friendship
1895, social outcast
1895, woman director
1895, jocks
1895, revenge plot
1897,sex
1897, photographer
1897, exploitation
1897, career
1897, magazine
1897, photography
1897, addiction
1897, love
1897, drugs
1897, lgbt
1897, intern
1897, woman director
1900,sibling relationship
1900, class
1900, foot race
1902,dancing
1902, sex
1902, jealousy
1902, dream
1902, insomnia
1902, police
1902, love
1902, friends
1902, cafe
1904,alcohol
1904, new jersey
1904, garbageman 
1904, politics
1904, murder
1904, fame
1904, money
1904, drugs
1906,jealousy
1906, substitute teacher
1906, independent film
1907,homeland
1907, musical
1907, training
1907, daughter
1907, cricket
1907, princess
1907, dragon
1907, ancient china
1907, luck
1907, great wall of china
1909,bomb
1909, helicopter
1909, secret
1909, obsession
1909, extraterrestrial technology
1909, fbi
1909, space marine
1909, mutation
1909, secret society
1909, secret organization
1909, secret lab
1909, x-files
1909, government
1909, ufo
1909, ovine
1910,hostage
1910, gangster
1910, release from prison
1910, dublin
1910, irish
1910, hoodlum
1911,monkey
1911, dog
1911, talking to animals
1911, woman director
1912,journalist
1912, bedroom
1912, purse
1912, trunk
1912, thriller
1912, elmore leonard
1913,based on novel or book
1913, trip
1913, australia
1913, orphanage
1913, hanging rock
1913, based on a true story
1913, thriller
1913, cult film
1913, early 1900s
1913, dreamy
1916,prison
1916, gambling
1916, bowling
1916, strip club
1916, bathtub
1916, upstate new york
1917,saving the world
1917, paris france
1917, moon
1917, loss of loved one
1917, cataclysm
1917, asteroid
1917, self sacrifice
1917, nasa
1917, space marine
1917, daughter
1917, space
1917, wedding
1917, astronaut
1917, eiffel tower paris
1917, duringcreditsstinger
1917, disaster movie
1917, space centre
1918,house fire
1918, lapd
1918, revolver
1919,children
1919, woman director
1920,defense industry
1920, toy shop
1920, technical toy
1920, soldier
1920, prototype
1920, killer toys
1920, toy comes to life
1921,new york
1921, hacker
1921, mathematician
1921, helix
1921, headache
1921, chaos theory
1921, migraine
1921, mathematics
1921, insanity
1921, genius
1921, math genius
1922,sex
1922, new jersey
1922, teenager
1922, drugs
1922, woman director
1923,surgeon
1923, stalker
1923, romantic comedy
1923, dream girl
1923, taboo
1923, screwball comedy
1923, frisbee
1923, troubadour
1923, gross out comedy
1923, intellectual disability
1924,california
1924, stewardess
1924, fog
1924, tombstone
1924, resurrection
1924, alien
1924, zombie
1924, alien invasion
1924, cult film
1924, ghoul
1924, grave digger
1924, siren
1926,musical
1926, singer
1926, new york city
1926, pre-code
1926, vaudeville
1926, wisecrack humor
1926, broadway show
1926, early sound film
1926, partially lost film
1927,germany
1927, disillusion
1927, patriotism
1927, world war i
1927, friendship
1927, war
1927, army
1927, boot camp
1927, battlefield
1927, steel helmet
1927, atrocity
1927, soldier
1927, combat
1927, warfare
1927, death
1927, pre-code
1927, anti war
1927, mud
1927, trenches
1927, young soldier
1927, battlefield trauma
1928,newspaper
1928, oklahoma
1928, frontier
1928, newspaper editor
1928, pre-code
1928, land rush
1929,hotel
1929, card game
1929, burglar
1929, industrialist
1929, stolen money
1929, baron
1929, dying man
1929, murder
1929, based on play or musical
1929, tragic love
1929, conscience
1929, jewel thief
1929, pre-code
1929, merger
1929, public humiliation
1929, revolving door
1929, dachshund
1929, stenographer
1929, flirtation
1929, prima ballerina
1929, bookkeeper
1931,captain
1931, boat
1931, mutiny
1931, island
1931, sailing
1931, ship
1931, tahiti
1931, based on a true story
1931, 18th century
1931, tyrant
1931, flogging
1931, voyage
1931, high seas
1932,producer
1932, broadway
1932, ziegfeld
1933,scandal
1933, biography
1933, historical figure
1933, writer
1933, miscarriage of justice
1933, dreyfus affair
1933, 19th century
1934,monopoly
1934, tycoon
1934, house
1934, love
1934, friends
1934, based on play or musical
1934, eccentric
1934, secretary
1934, free spirit
1934, rich snob
1934, stenographer
1936,england
1936, based on novel or book
1936, hostage
1936, world war ii
1936, prisoner of war
1936, pilot
1936, rose
1936, river patrol
1936, bombing
1936, home front
1936, dunkirk
1937,priest
1938,desperation
1938, paranoia
1938, weekend
1938, bartender
1938, brother
1938, addiction
1938, alcoholism
1938, flashback
1938, suicidal
1938, writer
1938, alcoholic
1938, bats
1938, low self esteem
1938, dishonesty
1938, film noir
1938, hopelessness
1938, delirium tremens
1938, lies
1938, evasion
1938, devoted girlfriend
1939,usa
1939, post traumatic stress  disorder
1939, war veteran
1939, world war ii
1939, rehabilitation
1939, bodily disabled person
1940,based on novel or book
1940, magazine
1940, anti semitism
1940, writer
1940, soldier
1940, new york city
1940, widower
1940, racial prejudice
1940, gentile
1940, father son relationship
1941,shakespeare
1941, father murder
1941, based on play or musical
1942,southern usa
1942, based on novel or book
1942, newspaper
1942, governor
1942, politics
1942, politician
1942, rise and fall
1942, reporter
1942, political assassination
1942, corrupt politician
1942, hick
1944,hawaii
1944, harassment
1944, pearl harbor
1944, bombing
1944, extramarital affair
1944, military life
1944, army base
1944, 1940s
1944, boxing
1944, army bugler
1945,murder
1945, union
1945, dock
1945, longshoreman
1945, pigeon
1946,italian american
1946, butcher
1946, marriage
1946, love
1946, teacher
1946, crying
1946, overbearing mother
1946, dance hall
1946, old maid
1947,slum
1947, street gang
1947, love at first sight
1947, showdown
1947, puerto rican
1947, immigrant
1947, highway
1947, forbidden love
1947, musical
1947, rivalry
1947, feud
1947, interracial relationship
1947, based on play or musical
1947, attempted rape
1947, policeman
1947, obsessive love
1947, lifting female in air
1947, young love
1947, modern day adaptation
1947, shakespeare in modern dress
1948,based on novel or book
1948, rags to riches
1948, sword fight
1948, breaking the fourth wall
1948, tutor
1948, english countryside
1948, 18th century
1948, squire
1948, bawdy
1949,england
1949, pope
1949, beheading
1949, death penalty
1949, protestant church
1949, thomas cromwell
1949, oath
1949, tudors
1949, based on play or musical
1949, henry viii
1949, british monarchy
1950,southern usa
1950, black people
1950, small town
1950, police chief
1950, suspect
1950, racist
1950, false accusations
1950, police station
1950, racial tension
1951,london
1951, based on novel or book
1951, pickpocket
1951, musical
1951, song
1951, orphanage
1951, victorian england
1951, based on play or musical
1951, orphan
1951, dog
1951, 19th century
1952,new york
1952, based on novel or book
1952, texas
1952, shower
1952, hustler
1952, friendship
1952, homosexuality
1952, male prostitute
1952, fish out of water
1952, new york city
1952, male bonding
1953,new york
1953, police brutality
1953, marseille
1953, night life
1953, attempted murder
1953, drug dealer
1953, drug mule
1953, heroin
1953, gangster
1953, drug smuggle
1953, undercover agent
1953, hijacking of train
1953, car chase
1954,underdog
1954, philadelphia
1954, transporter
1954, italian american
1954, fight
1954, publicity
1954, boxer
1954, independence
1954, boxing match
1954, training
1954, lovers
1954, surprise
1954, world champion
1954, amateur
1954, victory
1955,wife husband relationship
1955, custody battle
1955, marriage
1955, divorce
1955, family
1955, couple
1955, selfishness
1955, manhattan
1955,  new york city
1955, child custody
1955, abandonment
1956,post traumatic stress  disorder
1956, chicago
1956, depression
1956, suicide attempt
1956, middle class
1956, grief
1956, dysfunctional family
1956, psychiatrist
1956, guilt
1956, grieving
1957,underdog
1957, scotland
1957, missionary
1957, running
1957, jewry
1957, patriotism
1957, mayor
1957, praline
1957, olympic games
1957, jew
1957, olympian sports team
1957, ambition
1957, sport
1957, based on a true story
1957, athletics
1958,loss of loved one
1958, based on novel or book
1958, parent child relationship
1958, texas
1958, cancer
1958, astronaut
1958, single mother
1958, neighbor neighbor relationship
1959,africa
1959, infidelity
1959, lion
1959, safari
1959, farm
1959, nairobi
1959, romance
1959, kenya
1959, based on memoir or autobiography
1959, syphilis
1959, danish
1959, historical drama
1959, 1910s
1959, big game hunter
1959, cuckolded husband
1960,buddhism
1960, suicide
1960, china
1960, suicide attempt
1960, war crimes
1960, becoming an adult
1960, isolation
1960, war on drugs
1960, opium
1960, experiment
1960, drug addiction
1960, world war ii
1960, revolution
1960, emperor
1960, arranged marriage
1960, manchuria
1960, dynasty
1960, reeducation camp
1960, biography
1960, war
1960, autobiography
1960, based on a true story
1960, teacher
1960, japanese occupation
1960, beijing
1960, dowager
1960, decadence
1960, communism
1960, 1920s
1960, 1940s
1960, 1950s
1960, 1910s
1960, 1930s
1961,individual
1961, loss of loved one
1961, mentally disabled
1961, autism
1961, yuppie
1961, car dealer
1961, egocentrism
1961, road trip
1961, cincinnati
1961, travel
1961, convertible
1961, las vegas
1961, psychiatrist
1961, duringcreditsstinger
1961, savant
1962,individual
1962, 1970s
1962, culture clash
1962, chauffeur
1962, atlanta
1962, self-discovery
1962, widow
1962, racial segregation
1962, based on play or musical
1962, car accident
1962, civil rights
1962, unlikely friendship
1962, elderly
1962, african american servant
1962, pulitzer prize source
1962, 1940s
1962, 1950s
1962, 1960s
1962, elderly lady
1962, race relations
1963,prison
1963, pickpocket
1963, jinx
1963, bad luck
1963, wedding
1964,new york
1964, prostitute
1964, detective
1964, cat
1964, obsession
1964, pimp
1964, junkie
1964, perversity
1964, audio tape
1964, psychologist
1964, missing person
1964, spectacle
1965,california
1965, cocaine
1965, future
1965, punk
1965, theory
1965, music
1965, police
1965, rocker
1965, ufo
1965, surrealism
1965, alien
1965, independent film
1965, conspiracy
1965, torture
1965, scientist
1965, violence
1965, killer
1965, cult film
1965, repossession
1966,upper class
1966, new york
1966, philosophy
1966, independent film
1966, new york city
1966, manhattan
1966,  new york city
1966, debutante
1966, socialite party
1966, young adult
1967,maze
1967, castle
1967, puppet
1967, surrealism
1967, puppetry
1967, labyrinth
1967, fantasy world
1967, goblin
1967, kidnapped child
1968,high school
1968, tardy hall
1968, teenager
1968, detention
1969,fire
1969, dream
1969, diary
1969, nightmare
1969, haunted house
1969, transformation
1969, supernatural
1969, high school
1969, party
1969, possession
1969, premonition
1969, spontaneous combustion
1969, bdsm
1969, school bus
1969, disfigurement
1969, sleepwalking
1970,dream
1970, group therapy
1970, nightmare
1970, hypnosis
1970, trapped
1970, alcoholic
1970, mental illness
1970, catholicism
1970, disfigurement
1970, sleepwalking
1970, mental hospital
1970, psychotherapist
1971,martial arts
1971, dream
1971, nightmare
1971, supernatural
1971, high school
1971, resurrection
1971, sequel
1971, diner
1971, alcoholic
1971, disfigurement
1972,nun
1972, baby
1972, monster
1972, dream
1972, asylum
1972, nightmare
1972, pregnancy
1972, supernatural
1972, resurrection
1972, vision
1972, torture
1972, birth
1972, disfigurement
1972, fetus
1972, womb
1973,amnesia
1973, dream
1973, nightmare
1973, alternate dimension
1973, memory
1973, psychologist
1973, memory loss
1973, youth
1973, killer
1973, disfigurement
1973, duringcreditsstinger
1973, woman director
1973, halfway house
1974,drowning
1974, lake
1974, cabin
1974, cult
1974, revenge
1974, murder
1974, camp
1974, slasher
1974, fear
1974, summer
1974, teenager
1974, maniac
1974, counselor
1974, desire
1975,camping
1975, summer camp
1975, gore
1975, b movie
1975, slasher
1975, brisbane
1976,lake
1976, summer camp
1976, murder
1976, serial killer
1976, slasher
1976, summer
1976, jason voorhees
1976, one by one
1976, friday the 13th
1977,lake
1977, resurrection
1977, morgue
1977, serial killer
1977, jason vorhees
1977, hitchhike
1978,mask
1978, psychology
1978, serial killer
1978, hospital
1978, teenager
1978, series of murders
1979,lightning
1979, cemetery
1979, mask
1979, slasher
1979, jason vorhees
1980,lake
1980, mask
1980, telekinesis
1980, psychopath
1980, slasher
1980, teenager
1980, psychiatrist
1980, jason vorhees
1981,new york
1981, boat
1981, mask
1981, psychopath
1981, high school
1981, sewerage
1981, times square
1981, serial killer
1981, teenager
1981, jason vorhees
1982,mask
1982, babysitter
1982, halloween
1982, police
1982, psychopathic killer
1982, stalking
1982, serial killer
1982, marijuana
1982, masked killer
1982, maniac
1982, violence
1982, killing spree
1982, family
1982, evil
1982, psychotic
1982, escaped killer
1983,sheriff
1983, mask
1983, halloween
1984,commercial
1984, factory
1984, gas station
1984, curfew
1984, mask
1984, halloween
1984, hospital
1984, doctor
1984, death
1984, surveillance camera
1984, stonehenge
1985,sheriff
1985, scissors
1985, ambulance
1985, halloween
1985, twist
1985, knife
1985, sequel
1985, murder
1985, serial killer
1985, masked killer
1985, blood
1985, niece
1985, evil
1985, october
1986,sheriff
1986, barn
1986, black
1986, sequel
1986, boogeyman
1986, masked killer
1986, slasher
1986, youth
1986, psychiatrist
1986, killer
1986, kitten
1986, scythe
1986, heroine
1986, pitchfork
1986, psychotronic
1987,dancing
1987, sex
1987, dance
1987, high school
1987, revenge
1987, murder
1987, prom
1987, serial killer
1987, slasher
1987, teenager
1987, killer
1987, disco
1987, psycho
1987, red herring
1990,monk
1990, sex
1990, nun
1990, murder
1990, priest
1990, slasher
1990, casual sex
1991,gun
1991, birthday
1991, voodoo
1991, toy
1991, stalker
1991, murder
1991, blood
1991, slasher
1991, explosion
1991, killer
1991, doll
1991, evil
1991, toy comes to life
1991, ginger
1992,faithlessness
1992, puppet
1992, killer toys
1992, toy comes to life
1993,recruit
1993, puppet
1993, killer doll
1993, serial killer
1993, military academy
1993, killer toys
1993, toy comes to life
1993, war game
1994,parent child relationship
1994, medium
1994, ghostbuster
1994, poltergeist
1994, haunted house
1994, dying and death
1994, family relationships
1994, good vs evil
1994, paranormal phenomena
1994, power of goodness
1994, haunted
1995,monster
1995, poltergeist
1995, family secret
1995, sequel
1995, alternate dimension
1995, undead
1995, shaman
1995, super power
1995, phoenix arizona
1995, supernatural horror
1996,chicago
1996, poltergeist
1996, religion and supernatural
1996, sequel
1996, devil
1996, demon
1996, super power
1997,exorcism
1997, holy water
1997, religion and supernatural
1997, vomit
1997, possession
1997, profanity
1997, priest
1997, ouija board
1997, satan
1997, paranormal phenomena
1997, girl
1997, demon
1997, strong language
1997, disturbed child
1997, crisis of faith
1997, sfx
1998,exorcism
1998, examination
1998, pact with the devil
1998, possession
1998, priest
1998, devil
1998, demonic possession
1998, locust
1999,death penalty
1999, suspicion of murder
1999, exorcism
1999, doomed man
1999, investigation
1999, priest
1999, psychiatric hospital
1999, series of murders
1999, missing person
2000,self-destruction
2000, los angeles
2000, police detective
2000, ex soldier
2000, buddy cop
2000, lapd
2000, homicide detective
2000, death of wife
2000, recklessness
2001,loss of loved one
2001, gang
2001, police detective
2001, buddy cop
2001, diplomatic immunity
2001, lapd
2002,rookie cop
2002, buddy cop
2002, aftercreditsstinger
2003,holiday
2003, monster
2003, small town
2003, department store
2003, bars and restaurants
2003, human animal relationship
2003, pet
2003, sunlight
2003, chain saw
2003, salesperson
2003, midnight
2003, fur
2003, banking
2003, puppet
2003, kids and family
2003, gremlin
2003, ymca
2003, puppetry
2003, christmas
2004,new york
2004, monster
2004, skyscraper
2004, mutant
2004, restaurant
2004, human animal relationship
2004, mutation
2004, tv station
2004, dying and death
2004, water
2004, research station
2004, fur
2004, bat
2004, current
2004, electric shock
2004, cleverness
2004, gremlin
2004, puppetry
2004, cowardliness
2005,gang of thieves
2005, treasure map
2005, gunfight
2005, childhood friends
2005, booby trap
2005, water slide
2005, foreclosure
2005, walking the plank
2005, lost treasure
2005, social outcast
2005, pirate ship
2005, henchmen
2005, wacky gadgets
2006,california
2006, spy
2006, hero
2006, horseback riding
2006, latinx lead
2006, sword fight
2006, revenge
2007,paris france
2007, dancing
2007, jealousy
2007, children
2007, wedding
2007, festival
2008,neo-noir
2009,paranoia
2009, future
2009, dystopia
2009, overpopulation
2009, cult film
2010,man vs machine
2010, based on novel or book
2010, underground world
2010, inventor
2010, metropolis
2010, future
2010, class society
2010, dystopia
2010, tower of babel
2010, delirium
2010, mad scientist
2010, prophet
2010, robot
2010, destruction
2010, silent film
2010, expressionism
2010, seven deadly sins
2010, depravity
2010, mob justice
2010, downtrodden
2010, saviour
2010, social unrest
2010, german expressionism
2010, mediator
2011,skateboarding
2011, flying car
2011, car race
2011, delorean
2011, lightning
2011, almanac
2011, inventor
2011, time travel
2011, sequel
2011, diner
2011, alternate history
2011, teenager
2011, electric guitar
2011, walking cane
2011, high school dance
2011, hoverboard
2011, video phone
2012,railroad robber
2012, california
2012, delorean
2012, indian territory
2012, sports car
2012, inventor
2012, locomotive
2012, saloon
2012, horseback riding
2012, time travel
2012, outlaw
2012, sequel
2012, mad scientist
2012, native american
2012, western
2012, shootout
2012, gunfight
2012, train
2012, wild west
2012, cavalry
2013,life and death
2013, sibling relationship
2013, prostitute
2013, sea
2013, wife husband relationship
2013, wave
2013, shipwreck
2013, cruise
2013, seaquake
2013, ship
2013, faith
2013, travel
2013, disaster
2013, capsized ship
2013, disaster movie
2015,flying car
2015, inventor
2015, professor
2015, basketball
2015, absent mindedness
2016,spoof
2017,kids and family
2017, based on play or musical
2017, toys
2017, nursery rhyme
2017, mother goose
2017, toy soldier
2017, toymaker
2018,loss of loved one
2018, forest
2018, deer
2018, coming of age
2018, best friend
2018, rabbit
2018, forest fire
2019,japan
2019, samurai
2019, sword
2019, peasant
2019, looting
2019, rice
2019, fencing
2019, village
2019, epic
2019, moral ambiguity
2019, battle
2019, bandit
2019, practice
2019, 16th century
2020,lovesickness
2020, sexuality
2020, cheating
2020, cynic
2020, ladykiller
2020, fiancé
2020, arranged marriage
2020, passion
2020, seduction
2020, love letter
2020, boredom
2020, courtly life
2020, french revolution
2020, lover
2020, plan
2020, praise
2020, gender roles
2020, 18th century
2021,prophecy
2021, witch
2021, monster
2021, telepathy
2021, atomic bomb
2021, space marine
2021, emperor
2021, mutation
2021, insurgence
2021, space travel
2021, guild
2021, duke
2021, water
2021, chosen one
2021, dystopia
2021, jihad
2021, spice
2021, war
2021, messiah
2021, denunciation
2022,christianity
2022, traitor
2022, roman
2022, crucifixion
2022, longing
2022, moral conflict
2022, cross
2022, blasphemy
2022, temptation
2022, mary magdalene
2023,italy
2023, christianity
2023, new york
2023, assassination
2023, italian american
2023, vatican
2023, pope
2023, confession
2023, helicopter
2023, daughter
2023, lawyer
2024,sex
2024, eroticism
2024, group sex
2024, bible
2024, religion and supernatural
2024, faith
2024, the rapture
2024, religious conversion
2024, end of the world
2024, apocalypse
2024, armageddon
2024, religious fanatic
2025,jealousy
2025, secret
2025, blackmail
2025, professor
2025, lolita
2025, seduction
2025, police
2025, road trip
2025, love
2025, murder
2025, teacher
2025, teenager
2025, lust
2025, desire
2025, illness
2025, underage
2025, voyeurism
2025, flirtation
2025, virginity
2026,suicide
2026, sex
2026, island
2026, nightmare
2026, chase
2026, police
2026, insanity
2026, high school
2026, control
2026, mind control
2026, murder
2026, teacher
2026, student
2026, brainwashing
2026, teenager
2026, rage
2026, behavior
2027,italy
2027, gangster
2027, postman
2027, mafia
2027, escape
2027, emigrant
2028,war crimes
2028, self sacrifice
2028, war veteran
2028, world war ii
2028, war ship
2028, airplane
2028, bravery
2028, normandy
2028, parachute
2028, troops
2028, waffen ss
2028, omaha beach
2028, army
2028, cowardice
2028, american flag
2028, war memorial
2028, deserted town
2028, military
2028, 1940s
2033,sword
2033, pig
2034,killer robot
2034, space marine
2034, space travel
2034, ghost ship
2034, black hole
2034, zombie
2034, robot
2034, deep space
2035,gambling
2035, witch
2035, american football coach
2035, coach
2035, pirate
